accepted	Lprev	Lstar	alpha	minimum	time
826		-64.750164	-68.888467	0.015950	2.001436e-08	1.560033e+00
826		-64.750164	-67.084998	0.096826	1.992480e-08	1.549486e+00
827		-65.847172	-65.847172	0.333868	1.942375e-08	1.501740e+00
827		-65.847172	-67.960801	0.120799	1.967998e-08	1.540463e+00
828		-65.884432	-65.884432	0.963425	1.977787e-08	1.493609e+00
828		-65.884432	-65.978318	0.910387	1.985549e-08	1.540893e+00
828		-65.884432	-67.535600	0.191826	1.961191e-08	1.540556e+00
829		-66.888332	-66.888332	0.366448	1.987619e-08	1.561405e+00
829		-66.888332	-69.803587	0.054190	1.941972e-08	1.569264e+00
830		-70.134335	-70.134335	0.038930	1.996045e-08	1.561238e+00
831		-68.158527	-68.158527	1.000000	1.990398e-08	1.572693e+00
831		-68.158527	-69.505974	0.259903	1.997887e-08	1.541606e+00
831		-68.158527	-74.747651	0.001375	2.013623e-08	1.610039e+00
831		-68.158527	-70.799869	0.071266	2.018797e-08	1.569636e+00
832		-69.238597	-69.238597	0.339572	1.978943e-08	1.541585e+00
832		-69.238597	-72.380076	0.043219	1.963366e-08	1.541250e+00
833		-69.176272	-69.176272	1.000000	1.997408e-08	1.540877e+00
833		-69.176272	-72.372708	0.040908	1.978405e-08	1.560347e+00
833		-69.176272	-70.561528	0.250260	1.971213e-08	1.569299e+00
834		-70.024311	-70.024311	0.428254	2.004791e-08	1.542345e+00
834		-70.024311	-72.614474	0.075008	1.965718e-08	1.541165e+00
834		-70.024311	-72.014764	0.136634	2.023826e-08	1.542361e+00
834		-70.024311	-73.065035	0.047800	2.014621e-08	1.542025e+00
834		-70.024311	-71.509176	0.226533	2.031663e-08	1.541003e+00
834		-70.024311	-71.540847	0.219471	2.003239e-08	1.523669e+00
834		-70.024311	-70.995468	0.378645	1.983150e-08	1.531157e+00
834		-70.024311	-70.534921	0.600129	1.947655e-08	1.593486e+00
835		-69.885184	-69.885184	1.000000	1.987738e-08	1.581239e+00
835		-69.885184	-71.695046	0.163677	1.963718e-08	1.568295e+00
836		-69.759405	-69.759405	1.000000	1.972194e-08	1.571696e+00
837		-68.267579	-68.267579	1.000000	1.940568e-08	1.561042e+00
837		-68.267579	-70.864114	0.074531	1.927441e-08	1.619424e+00
837		-68.267579	-71.465332	0.040854	1.974254e-08	1.522129e+00
838		-66.624947	-66.624947	1.000000	1.914774e-08	1.552439e+00
838		-66.624947	-69.781815	0.042559	1.880331e-08	1.560439e+00
838		-66.624947	-67.565249	0.390510	1.937601e-08	1.548425e+00
838		-66.624947	-69.310718	0.068169	1.931591e-08	1.571055e+00
838		-66.624947	-69.191006	0.076838	1.918428e-08	1.542592e+00
838		-66.624947	-71.995419	0.004652	1.892456e-08	1.540936e+00
838		-66.624947	-69.802218	0.041699	1.925965e-08	1.560903e+00
839		-66.865332	-66.865332	0.786326	1.911119e-08	1.570803e+00
840		-66.967439	-66.967439	0.902933	1.912246e-08	1.528695e+00
840		-66.967439	-71.552737	0.010201	1.882501e-08	1.500884e+00
841		-64.200970	-64.200970	1.000000	1.914141e-08	1.493573e+00
841		-64.200970	-67.751567	0.028707	1.927511e-08	1.528963e+00
841		-64.200970	-69.280184	0.006225	1.914809e-08	1.538932e+00
841		-64.200970	-65.828129	0.196487	1.893576e-08	1.550641e+00
841		-64.200970	-65.634015	0.238581	1.900909e-08	1.588522e+00
841		-64.200970	-64.765451	0.568655	1.904727e-08	1.529992e+00
842		-63.340947	-63.340947	1.000000	1.907207e-08	1.501719e+00
843		-63.053653	-63.053653	1.000000	1.930685e-08	1.558903e+00
843		-63.053653	-66.291170	0.039261	1.938139e-08	1.567641e+00
844		-65.155079	-65.155079	0.122282	1.912698e-08	1.542332e+00
844		-65.155079	-67.556749	0.090567	1.881474e-08	1.529014e+00
845		-66.410889	-66.410889	0.284845	1.902189e-08	1.568858e+00
845		-66.410889	-67.199776	0.454350	1.904193e-08	1.520746e+00
845		-66.410889	-68.059240	0.192367	1.872587e-08	1.537588e+00
845		-66.410889	-68.335083	0.145993	1.894110e-08	1.545039e+00
845		-66.410889	-67.401193	0.371464	1.866599e-08	1.540631e+00
846		-67.088246	-67.088246	0.507958	1.888440e-08	1.541881e+00
846		-67.088246	-67.541646	0.635464	1.908832e-08	1.561593e+00
846		-67.088246	-71.054095	0.018952	1.895356e-08	1.540686e+00
847		-66.722539	-66.722539	1.000000	1.914282e-08	1.570699e+00
847		-66.722539	-67.721109	0.368406	1.900109e-08	1.541020e+00
847		-66.722539	-69.746087	0.048628	1.930029e-08	1.541608e+00
847		-66.722539	-69.536245	0.059982	1.892834e-08	1.540747e+00
848		-66.600232	-66.600232	1.000000	1.892514e-08	1.552672e+00
849		-65.124196	-65.124196	1.000000	1.853684e-08	1.532829e+00
850		-66.117642	-66.117642	0.370298	1.854070e-08	1.540716e+00
850		-66.117642	-71.676857	0.003852	1.864920e-08	1.539265e+00
850		-66.117642	-69.144559	0.048465	1.831273e-08	1.627648e+00
850		-66.117642	-68.719987	0.074100	1.874986e-08	1.570837e+00
850		-66.117642	-70.182648	0.017163	1.818900e-08	1.499704e+00
850		-66.117642	-68.021742	0.148957	1.863337e-08	1.541230e+00
850		-66.117642	-68.311641	0.111470	1.858177e-08	1.542414e+00
850		-66.117642	-66.687113	0.565825	1.855092e-08	1.540739e+00
850		-66.117642	-70.360828	0.014362	1.818898e-08	1.542396e+00
850		-66.117642	-68.527112	0.089863	1.810726e-08	1.520760e+00
850		-66.117642	-68.898598	0.061979	1.864235e-08	1.551731e+00
850		-66.117642	-69.972763	0.021171	1.802738e-08	1.520694e+00
850		-66.117642	-69.249294	0.043646	1.898889e-08	1.572621e+00
850		-66.117642	-72.170209	0.002352	1.893382e-08	1.540630e+00
850		-66.117642	-69.245852	0.043796	1.851338e-08	1.540872e+00
851		-65.696036	-65.696036	1.000000	1.856280e-08	1.493286e+00
852		-67.720445	-67.720445	0.132072	1.822868e-08	1.542938e+00
852		-67.720445	-70.637057	0.054117	1.804885e-08	1.659218e+00
853		-68.438296	-68.438296	0.487800	1.790716e-08	1.638599e+00
853		-68.438296	-69.686741	0.286951	1.768594e-08	1.561516e+00
854		-69.666175	-69.666175	0.292913	1.791638e-08	1.553594e+00
854		-69.666175	-72.641737	0.051019	1.761134e-08	1.612038e+00
854		-69.666175	-73.569680	0.020171	1.805025e-08	1.567821e+00
854		-69.666175	-69.840477	0.840043	1.843011e-08	1.502380e+00
854		-69.666175	-74.120349	0.011630	1.798720e-08	1.541860e+00
854		-69.666175	-72.457001	0.061371	1.753930e-08	1.541903e+00
854		-69.666175	-72.580348	0.054249	1.768795e-08	1.512319e+00
854		-69.666175	-72.378067	0.066411	1.762677e-08	1.548268e+00
855		-69.722459	-69.722459	0.945271	1.788110e-08	1.519989e+00
855		-69.722459	-72.518608	0.061045	1.776336e-08	1.542684e+00
855		-69.722459	-70.722328	0.367927	1.749161e-08	1.561581e+00
855		-69.722459	-79.658680	0.000048	1.756040e-08	1.531836e+00
856		-68.038621	-68.038621	1.000000	1.795696e-08	1.540652e+00
856		-68.038621	-69.752386	0.180186	1.778534e-08	1.540513e+00
856		-68.038621	-74.383965	0.001755	1.768631e-08	1.541523e+00
857		-70.811253	-70.811253	0.062497	1.797970e-08	1.541720e+00
858		-68.963106	-68.963106	1.000000	1.804020e-08	1.541098e+00
859		-69.160252	-69.160252	0.821071	1.781359e-08	1.540789e+00
859		-69.160252	-73.131279	0.018854	1.769101e-08	1.587952e+00
859		-69.160252	-70.893380	0.176731	1.777024e-08	1.520055e+00
859		-69.160252	-72.710483	0.028718	1.762071e-08	1.609800e+00
859		-69.160252	-71.991967	0.058912	1.784315e-08	1.550227e+00
860		-69.742537	-69.742537	0.558621	1.782277e-08	1.540887e+00
860		-69.742537	-70.803534	0.346110	1.773068e-08	1.540415e+00
861		-70.009550	-70.009550	0.765663	1.790813e-08	1.541305e+00
862		-71.568249	-71.568249	0.210410	1.773007e-08	1.540919e+00
862		-71.568249	-73.009940	0.236527	1.753687e-08	1.570749e+00
862		-71.568249	-75.441946	0.020781	1.806619e-08	1.553279e+00
863		-71.778759	-71.778759	0.810171	1.807655e-08	1.542429e+00
864		-70.993571	-70.993571	1.000000	1.803602e-08	1.559741e+00
864		-70.993571	-73.870704	0.056296	1.781904e-08	1.542211e+00
864		-70.993571	-76.193515	0.005517	1.845734e-08	1.569610e+00
864		-70.993571	-78.150466	0.000779	1.755883e-08	1.541085e+00
864		-70.993571	-79.425066	0.000218	1.764495e-08	1.525483e+00
864		-70.993571	-72.652688	0.190307	1.792412e-08	1.520965e+00
864		-70.993571	-76.253520	0.005196	1.816090e-08	1.521280e+00
864		-70.993571	-72.938696	0.142969	1.811968e-08	1.540693e+00
865		-70.373325	-70.373325	1.000000	1.810915e-08	1.561819e+00
866		-70.469370	-70.469370	0.908423	1.781734e-08	1.519835e+00
867		-67.993518	-67.993518	1.000000	1.788347e-08	1.635070e+00
868		-68.054991	-68.054991	0.940378	1.779445e-08	1.499875e+00
868		-68.054991	-70.915232	0.057255	1.783803e-08	1.540848e+00
868		-68.054991	-72.347208	0.013675	1.774147e-08	1.560091e+00
869		-71.457996	-71.457996	0.033273	1.794792e-08	1.547969e+00
869		-71.457996	-72.541170	0.338519	1.811091e-08	1.522779e+00
869		-71.457996	-72.788872	0.264246	1.812845e-08	1.542221e+00
869		-71.457996	-74.252850	0.061124	1.784021e-08	1.533190e+00
869		-71.457996	-79.129007	0.000466	1.754199e-08	1.549564e+00
869		-71.457996	-74.857225	0.033399	1.769669e-08	1.589480e+00
869		-71.457996	-71.778106	0.726069	1.794061e-08	1.568755e+00
870		-72.446577	-72.446577	0.372104	1.801651e-08	1.541613e+00
871		-69.473135	-69.473135	1.000000	1.798376e-08	1.549073e+00
871		-69.473135	-75.072438	0.003700	1.754411e-08	1.540478e+00
872		-67.764412	-67.764412	1.000000	1.784555e-08	1.493633e+00
873		-66.299466	-66.299466	1.000000	1.768419e-08	1.561019e+00
873		-66.299466	-68.275987	0.138550	1.815655e-08	1.568376e+00
873		-66.299466	-71.239741	0.007153	1.785277e-08	1.541715e+00
874		-65.910975	-65.910975	1.000000	1.807154e-08	1.514054e+00
875		-67.012110	-67.012110	0.332493	1.831248e-08	1.520440e+00
875		-67.012110	-68.581340	0.208205	1.815128e-08	1.641794e+00
875		-67.012110	-70.163434	0.042795	1.822954e-08	1.540166e+00
875		-67.012110	-69.594727	0.075576	1.864952e-08	1.542452e+00
875		-67.012110	-70.410839	0.033416	1.833076e-08	1.521046e+00
875		-67.012110	-67.612825	0.548420	1.843933e-08	1.571524e+00
875		-67.012110	-70.130618	0.044223	1.818289e-08	1.561305e+00
875		-67.012110	-68.183702	0.309873	1.828305e-08	1.569814e+00
875		-67.012110	-70.265502	0.038643	1.840332e-08	1.538659e+00
875		-67.012110	-70.916069	0.020162	1.837177e-08	1.543744e+00
876		-67.682267	-67.682267	0.511628	1.837908e-08	1.542003e+00
876		-67.682267	-69.756390	0.125667	1.818982e-08	1.540283e+00
877		-68.086761	-68.086761	0.667315	1.825028e-08	1.491066e+00
878		-69.976330	-69.976330	0.151137	1.795388e-08	1.541137e+00
878		-69.976330	-75.702165	0.003261	1.810979e-08	1.540250e+00
878		-69.976330	-71.161917	0.305567	1.778200e-08	1.541703e+00
878		-69.976330	-73.591755	0.026905	1.774463e-08	1.560784e+00
878		-69.976330	-71.974513	0.135581	1.790039e-08	1.537570e+00
878		-69.976330	-73.075777	0.045074	1.784387e-08	1.496443e+00
878		-69.976330	-70.252799	0.758457	1.814396e-08	1.521814e+00
878		-69.976330	-75.953821	0.002535	1.779224e-08	1.640460e+00
879		-70.009363	-70.009363	0.967507	1.791744e-08	1.493794e+00
879		-70.009363	-73.893720	0.020561	1.809110e-08	1.551763e+00
879		-70.009363	-71.100641	0.335787	1.789945e-08	1.534027e+00
880		-69.056718	-69.056718	1.000000	1.780730e-08	1.540597e+00
880		-69.056718	-72.518058	0.031388	1.743356e-08	1.540937e+00
880		-69.056718	-71.874701	0.059726	1.779146e-08	1.541997e+00
881		-67.438189	-67.438189	1.000000	1.836333e-08	1.540057e+00
882		-66.248247	-66.248247	1.000000	1.838323e-08	1.541904e+00
882		-66.248247	-69.368332	0.044153	1.817826e-08	1.560155e+00
882		-66.248247	-68.726082	0.083925	1.830985e-08	1.527973e+00
882		-66.248247	-69.469981	0.039886	1.866340e-08	1.541542e+00
883		-69.567728	-69.567728	0.036172	1.836665e-08	1.492947e+00
883		-69.567728	-72.838496	0.037977	1.814402e-08	1.551264e+00
884		-69.482805	-69.482805	1.000000	1.832819e-08	1.532217e+00
885		-68.611779	-68.611779	1.000000	1.792407e-08	1.540613e+00
886		-64.066354	-64.066354	1.000000	1.821823e-08	1.561199e+00
887		-65.629319	-65.629319	0.209514	1.847547e-08	1.525794e+00
888		-65.492673	-65.492673	1.000000	1.856812e-08	1.538245e+00
888		-65.492673	-65.867557	0.687369	1.862964e-08	1.591596e+00
888		-65.492673	-68.732847	0.039157	1.888172e-08	1.493326e+00
888		-65.492673	-66.445517	0.385643	1.870822e-08	1.493239e+00
888		-65.492673	-66.685596	0.303333	1.847468e-08	1.547642e+00
888		-65.492673	-68.091577	0.074355	1.854300e-08	1.511296e+00
888		-65.492673	-69.880594	0.012427	1.851506e-08	1.520659e+00
888		-65.492673	-66.424267	0.393925	1.878461e-08	1.493000e+00
888		-65.492673	-73.488004	0.000337	1.876893e-08	1.493007e+00
888		-65.492673	-68.089426	0.074515	1.836853e-08	1.521423e+00
888		-65.492673	-67.875974	0.092246	1.858828e-08	1.517436e+00
888		-65.492673	-66.944260	0.234198	1.837910e-08	1.548680e+00
888		-65.492673	-67.764750	0.103098	1.848371e-08	1.522137e+00
889		-67.395682	-67.395682	0.149119	1.876787e-08	1.540090e+00
889		-67.395682	-69.047736	0.191656	1.845031e-08	1.506123e+00
890		-66.766209	-66.766209	1.000000	1.891186e-08	1.503949e+00
891		-66.223502	-66.223502	1.000000	1.849879e-08	1.502486e+00
891		-66.223502	-68.027609	0.164621	1.822184e-08	1.567929e+00
891		-66.223502	-67.808683	0.204911	1.847098e-08	1.521059e+00
891		-66.223502	-68.014651	0.166769	1.854859e-08	1.540723e+00
892		-64.715883	-64.715883	1.000000	1.860350e-08	1.493409e+00
893		-63.112423	-63.112423	1.000000	1.859930e-08	1.620684e+00
893		-63.112423	-64.950996	0.159044	1.856493e-08	1.512052e+00
894		-63.158566	-63.158566	0.954906	1.829379e-08	1.581005e+00
894		-63.158566	-64.817940	0.190258	1.819828e-08	1.541267e+00
894		-63.158566	-64.951113	0.166535	1.851775e-08	1.542911e+00
894		-63.158566	-65.636109	0.083949	1.838598e-08	1.560890e+00
895		-63.104071	-63.104071	1.000000	1.856238e-08	1.541556e+00
896		-61.649342	-61.649342	1.000000	1.872740e-08	1.569587e+00
896		-61.649342	-63.037659	0.249495	1.888860e-08	1.528790e+00
896		-61.649342	-68.098095	0.001582	1.877762e-08	1.511227e+00
897		-61.350417	-61.350417	1.000000	1.864179e-08	1.540427e+00
898		-61.099416	-61.099416	1.000000	1.841678e-08	1.588560e+00
898		-61.099416	-62.731648	0.195493	1.775391e-08	1.539658e+00
898		-61.099416	-63.075995	0.138542	1.840660e-08	1.540757e+00
898		-61.099416	-61.540662	0.643234	1.878410e-08	1.540609e+00
898		-61.099416	-63.923926	0.059338	1.845966e-08	1.540936e+00
899		-61.092539	-61.092539	1.000000	1.838044e-08	1.509403e+00
900		-59.665847	-59.665847	1.000000	1.823926e-08	1.520375e+00
901		-60.372388	-60.372388	0.493348	1.833807e-08	1.540325e+00
902		-60.237887	-60.237887	1.000000	1.836925e-08	1.589353e+00
903		-59.034621	-59.034621	1.000000	1.869311e-08	1.559726e+00
903		-59.034621	-62.692115	0.025797	1.894420e-08	1.561768e+00
904		-59.993609	-59.993609	0.383280	1.853598e-08	1.501142e+00
905		-60.916981	-60.916981	0.397178	1.857307e-08	1.541521e+00
905		-60.916981	-64.849031	0.019603	1.851305e-08	1.539598e+00
906		-60.779353	-60.779353	1.000000	1.864166e-08	1.519950e+00
906		-60.779353	-61.234662	0.634252	1.868933e-08	1.521715e+00
906		-60.779353	-62.248718	0.230072	1.876776e-08	1.589160e+00
906		-60.779353	-62.757528	0.138321	1.869770e-08	1.509413e+00
907		-59.414405	-59.414405	1.000000	1.871183e-08	1.531999e+00
908		-60.224944	-60.224944	0.444619	1.848682e-08	1.512105e+00
908		-60.224944	-61.661461	0.237754	1.853621e-08	1.539920e+00
909		-60.629911	-60.629911	0.666998	1.859597e-08	1.541705e+00
909		-60.629911	-62.919829	0.101275	1.876893e-08	1.551851e+00
909		-60.629911	-62.897628	0.103548	1.861794e-08	1.541337e+00
910		-60.413226	-60.413226	1.000000	1.885177e-08	1.553171e+00
911		-60.665980	-60.665980	0.776659	1.900660e-08	1.581100e+00
912		-61.087495	-61.087495	0.656052	1.894951e-08	1.501033e+00
913		-60.692675	-60.692675	1.000000	1.872513e-08	1.541113e+00
914		-59.801138	-59.801138	1.000000	1.835220e-08	1.640201e+00
914		-59.801138	-62.226123	0.088479	1.827457e-08	1.580401e+00
914		-59.801138	-62.802831	0.049703	1.807884e-08	1.548660e+00
914		-59.801138	-61.584763	0.168028	1.819703e-08	1.557243e+00
914		-59.801138	-62.277977	0.084008	1.829099e-08	1.524247e+00
914		-59.801138	-61.931149	0.118836	1.818266e-08	1.540559e+00
914		-59.801138	-60.608306	0.446120	1.833625e-08	1.559950e+00
915		-59.234516	-59.234516	1.000000	1.856415e-08	1.523482e+00
915		-59.234516	-63.772471	0.010695	1.874944e-08	1.589721e+00
915		-59.234516	-62.033842	0.060851	1.852893e-08	1.591912e+00
916		-59.779531	-59.779531	0.579833	1.873411e-08	1.552435e+00
916		-59.779531	-60.680918	0.406006	1.833802e-08	1.533769e+00
916		-59.779531	-62.409621	0.072072	1.879688e-08	1.581284e+00
916		-59.779531	-64.017915	0.014431	1.905860e-08	1.550229e+00
916		-59.779531	-60.931965	0.315867	1.871096e-08	1.568968e+00
916		-59.779531	-65.719568	0.002632	1.854920e-08	1.553025e+00
917		-59.435393	-59.435393	1.000000	1.903816e-08	1.560380e+00
918		-59.658332	-59.658332	0.800163	1.935487e-08	1.571497e+00
918		-59.658332	-63.974467	0.013351	1.905294e-08	1.540174e+00
918		-59.658332	-61.754473	0.122930	1.931519e-08	1.642020e+00
918		-59.658332	-59.960287	0.739371	1.898561e-08	1.589560e+00
919		-58.350066	-58.350066	1.000000	1.969783e-08	1.560889e+00
920		-56.897697	-56.897697	1.000000	1.946965e-08	1.521216e+00
921		-57.977725	-57.977725	0.339586	1.954317e-08	1.540228e+00
922		-60.020456	-60.020456	0.129674	1.950048e-08	1.548031e+00
923		-59.960474	-59.960474	1.000000	1.941385e-08	1.540103e+00
924		-60.964683	-60.964683	0.366334	1.917555e-08	1.592339e+00
924		-60.964683	-68.006632	0.000874	1.965060e-08	1.560571e+00
925		-60.945108	-60.945108	1.000000	1.907425e-08	1.521367e+00
925		-60.945108	-63.418443	0.084303	1.957919e-08	1.540743e+00
926		-61.289840	-61.289840	0.708410	1.907872e-08	1.541438e+00
927		-59.558530	-59.558530	1.000000	1.902030e-08	1.560744e+00
928		-57.994016	-57.994016	1.000000	1.958486e-08	1.520354e+00
929		-58.146112	-58.146112	0.858906	1.969298e-08	1.560376e+00
930		-60.716692	-60.716692	0.076491	1.984792e-08	1.568894e+00
930		-60.716692	-61.678186	0.382321	1.957063e-08	1.540530e+00
931		-58.515048	-58.515048	1.000000	1.930395e-08	1.541688e+00
932		-58.912808	-58.912808	0.671823	1.943453e-08	1.540520e+00
932		-58.912808	-61.296887	0.092174	1.949189e-08	1.620181e+00
932		-58.912808	-62.801686	0.020468	1.941408e-08	1.502276e+00
933		-62.170096	-62.170096	0.038493	1.945387e-08	1.541427e+00
934		-60.917626	-60.917626	1.000000	1.937579e-08	1.591274e+00
934		-60.917626	-62.048699	0.322687	1.923214e-08	1.542555e+00
934		-60.917626	-64.901343	0.018616	1.983004e-08	1.560488e+00
935		-61.263210	-61.263210	0.707807	1.937469e-08	1.521979e+00
935		-61.263210	-66.000148	0.008765	1.872703e-08	1.576996e+00
935		-61.263210	-64.229632	0.051487	1.919084e-08	1.549115e+00
936		-63.679485	-63.679485	0.089253	1.959896e-08	1.619025e+00
937		-59.192348	-59.192348	1.000000	1.947192e-08	1.527727e+00
937		-59.192348	-62.442071	0.038785	1.930901e-08	1.540437e+00
937		-59.192348	-63.669578	0.011365	1.919544e-08	1.580699e+00
937		-59.192348	-62.452027	0.038401	1.921991e-08	1.560173e+00
937		-59.192348	-59.977677	0.455970	1.955004e-08	1.561568e+00
938		-57.336626	-57.336626	1.000000	1.909246e-08	1.560922e+00
938		-57.336626	-61.472533	0.015988	1.879607e-08	1.520281e+00
938		-57.336626	-58.637405	0.272320	1.913657e-08	1.522477e+00
938		-57.336626	-59.471156	0.118300	1.946726e-08	1.540755e+00
938		-57.336626	-60.333535	0.049941	1.924966e-08	1.592327e+00
938		-57.336626	-57.951698	0.540602	1.903919e-08	1.501047e+00
939		-58.582784	-58.582784	0.287607	1.873145e-08	1.540948e+00
939		-58.582784	-60.296517	0.180192	1.913003e-08	1.540957e+00
940		-58.616067	-58.616067	0.967265	1.896136e-08	1.541852e+00
941		-58.660085	-58.660085	0.956937	1.870087e-08	1.568051e+00
942		-58.490639	-58.490639	1.000000	1.877398e-08	1.553241e+00
942		-58.490639	-63.291325	0.008224	1.881159e-08	1.592027e+00
942		-58.490639	-61.346185	0.057524	1.834780e-08	1.581788e+00
943		-59.544627	-59.544627	0.348545	1.883676e-08	1.529274e+00
943		-59.544627	-61.540416	0.135906	1.868398e-08	1.541877e+00
943		-59.544627	-61.972512	0.088223	1.875040e-08	1.550806e+00
943		-59.544627	-64.996032	0.004290	1.893667e-08	1.562383e+00
943		-59.544627	-59.885605	0.711075	1.896060e-08	1.572913e+00
944		-60.158217	-60.158217	0.541404	1.867067e-08	1.561550e+00
945		-60.487576	-60.487576	0.719385	1.870515e-08	1.521127e+00
945		-60.487576	-63.006387	0.080555	1.882954e-08	1.572319e+00
945		-60.487576	-65.681589	0.005550	1.885354e-08	1.540590e+00
945		-60.487576	-65.307551	0.008067	1.858271e-08	1.544799e+00
945		-60.487576	-62.343729	0.156273	1.854805e-08	1.583509e+00
945		-60.487576	-62.013642	0.217389	1.843510e-08	1.565672e+00
945		-60.487576	-66.728420	0.001948	1.861079e-08	1.540948e+00
946		-58.559577	-58.559577	1.000000	1.864430e-08	1.540534e+00
946		-58.559577	-61.029070	0.084628	1.886833e-08	1.555864e+00
947		-58.174679	-58.174679	1.000000	1.877610e-08	1.569435e+00
948		-58.428898	-58.428898	0.775523	1.870590e-08	1.552726e+00
