accepted	Lprev	Lstar	alpha	time
957		-27.625807	-33.568036	0.002626	1.165128e+00
957		-27.625807	-33.301533	0.003428	1.066052e+00
957		-27.625807	-33.343810	0.003286	1.066634e+00
957		-27.625807	-31.959411	0.013120	1.070702e+00
957		-27.625807	-33.839768	0.002001	1.349536e+00
957		-27.625807	-32.224302	0.010067	1.076085e+00
957		-27.625807	-32.662919	0.006492	1.071156e+00
957		-27.625807	-32.865235	0.005303	1.089042e+00
957		-27.625807	-32.387099	0.008555	1.090529e+00
957		-27.625807	-33.190224	0.003832	1.071523e+00
957		-27.625807	-33.718652	0.002259	1.057709e+00
957		-27.625807	-31.825985	0.014993	1.067256e+00
957		-27.625807	-33.196610	0.003807	1.081286e+00
957		-27.625807	-32.075123	0.011687	1.078513e+00
957		-27.625807	-32.225125	0.010059	1.068892e+00
957		-27.625807	-33.385541	0.003152	1.098336e+00
957		-27.625807	-32.519517	0.007494	1.076217e+00
957		-27.625807	-33.389532	0.003139	1.090362e+00
957		-27.625807	-33.321689	0.003360	1.138958e+00
957		-27.625807	-32.942485	0.004909	1.067821e+00
957		-27.625807	-33.158158	0.003957	1.062980e+00
957		-27.625807	-32.659981	0.006512	1.084798e+00
957		-27.625807	-32.270588	0.009612	1.305801e+00
957		-27.625807	-33.131319	0.004064	1.295868e+00
957		-27.625807	-33.013221	0.004574	1.105401e+00
957		-27.625807	-33.853026	0.001975	1.060597e+00
957		-27.625807	-34.725388	0.000825	1.066926e+00
957		-27.625807	-32.202357	0.010290	1.060863e+00
957		-27.625807	-32.300901	0.009325	1.068690e+00
957		-27.625807	-32.813826	0.005583	1.073348e+00
957		-27.625807	-32.915896	0.005041	1.064193e+00
957		-27.625807	-32.190433	0.010414	1.078915e+00
957		-27.625807	-33.022805	0.004530	1.170351e+00
957		-27.625807	-33.077949	0.004287	1.272760e+00
957		-27.625807	-32.486835	0.007743	1.062863e+00
957		-27.625807	-34.256503	0.001319	1.394644e+00
957		-27.625807	-33.103961	0.004177	1.069459e+00
957		-27.625807	-32.994715	0.004659	1.065565e+00
957		-27.625807	-32.103703	0.011357	1.060878e+00
957		-27.625807	-32.800008	0.005661	1.069515e+00
957		-27.625807	-32.933414	0.004954	1.067517e+00
957		-27.625807	-31.841912	0.014756	1.080566e+00
957		-27.625807	-32.575834	0.007083	1.077436e+00
957		-27.625807	-32.333157	0.009029	1.070320e+00
957		-27.625807	-32.374888	0.008660	1.066526e+00
957		-27.625807	-32.013318	0.012432	1.065600e+00
957		-27.625807	-33.252572	0.003600	1.085516e+00
957		-27.625807	-32.648339	0.006588	1.109348e+00
957		-27.625807	-31.977957	0.012879	1.063190e+00
957		-27.625807	-33.709911	0.002279	1.080739e+00
957		-27.625807	-33.135430	0.004048	1.127277e+00
957		-27.625807	-32.232344	0.009986	1.308278e+00
957		-27.625807	-32.175008	0.010576	1.068465e+00
957		-27.625807	-32.513950	0.007535	1.089525e+00
957		-27.625807	-32.640304	0.006641	1.076754e+00
957		-27.625807	-32.844452	0.005415	1.061187e+00
957		-27.625807	-32.715339	0.006161	1.067896e+00
957		-27.625807	-33.416942	0.003055	1.067565e+00
957		-27.625807	-32.231838	0.009991	1.152304e+00
957		-27.625807	-33.121903	0.004103	1.167011e+00
957		-27.625807	-33.160431	0.003948	1.068571e+00
957		-27.625807	-34.073689	0.001584	1.069505e+00
957		-27.625807	-33.206186	0.003771	1.058553e+00
957		-27.625807	-32.469405	0.007879	1.098857e+00
957		-27.625807	-32.782888	0.005758	1.068315e+00
957		-27.625807	-31.692351	0.017137	1.140095e+00
957		-27.625807	-33.246752	0.003621	1.154848e+00
957		-27.625807	-33.166321	0.003925	1.063182e+00
957		-27.625807	-33.647098	0.002427	1.237341e+00
957		-27.625807	-32.280164	0.009520	1.096296e+00
957		-27.625807	-33.177476	0.003881	1.100894e+00
957		-27.625807	-32.266089	0.009655	1.067087e+00
957		-27.625807	-32.734718	0.006043	1.059277e+00
957		-27.625807	-32.588368	0.006995	1.067988e+00
957		-27.625807	-32.120201	0.011171	1.067022e+00
957		-27.625807	-32.285997	0.009465	1.092094e+00
957		-27.625807	-32.289342	0.009433	1.068930e+00
957		-27.625807	-32.698149	0.006268	1.077613e+00
957		-27.625807	-33.746795	0.002196	1.086857e+00
957		-27.625807	-33.369263	0.003204	1.360148e+00
957		-27.625807	-32.821613	0.005540	1.070475e+00
957		-27.625807	-32.598453	0.006925	1.067828e+00
957		-27.625807	-33.293167	0.003457	1.069007e+00
957		-27.625807	-32.162815	0.010705	1.060730e+00
957		-27.625807	-31.894948	0.013994	1.077392e+00
957		-27.625807	-33.237062	0.003656	1.086658e+00
957		-27.625807	-33.217189	0.003730	1.060439e+00
957		-27.625807	-32.362111	0.008771	1.078455e+00
957		-27.625807	-32.141960	0.010931	1.059490e+00
957		-27.625807	-33.378943	0.003173	1.069104e+00
957		-27.625807	-33.061137	0.004360	1.059876e+00
957		-27.625807	-33.614081	0.002508	1.443048e+00
957		-27.625807	-33.399336	0.003109	1.917404e+00
957		-27.625807	-32.134139	0.011017	1.108914e+00
957		-27.625807	-33.331070	0.003328	1.087234e+00
957		-27.625807	-31.572888	0.019311	1.062620e+00
957		-27.625807	-32.194175	0.010375	1.068627e+00
957		-27.625807	-32.127310	0.011092	1.066758e+00
957		-27.625807	-32.151729	0.010825	1.080841e+00
957		-27.625807	-33.525413	0.002741	1.078978e+00
957		-27.625807	-32.902174	0.005111	1.136914e+00
957		-27.625807	-32.722298	0.006118	1.061319e+00
957		-27.625807	-33.776798	0.002131	1.106788e+00
957		-27.625807	-32.611375	0.006836	1.492336e+00
957		-27.625807	-34.519235	0.001014	1.107047e+00
957		-27.625807	-32.995780	0.004654	1.066507e+00
957		-27.625807	-31.670185	0.017521	1.070021e+00
957		-27.625807	-32.688930	0.006326	1.088007e+00
957		-27.625807	-33.900712	0.001883	1.261068e+00
957		-27.625807	-32.300462	0.009329	1.068723e+00
957		-27.625807	-32.452087	0.008016	1.067168e+00
957		-27.625807	-32.687682	0.006334	1.065231e+00
957		-27.625807	-32.132128	0.011039	1.125464e+00
957		-27.625807	-33.334956	0.003315	1.160774e+00
957		-27.625807	-32.829686	0.005495	1.068700e+00
957		-27.625807	-32.497497	0.007660	1.329340e+00
957		-27.625807	-33.024406	0.004523	1.198391e+00
957		-27.625807	-33.315040	0.003382	1.069122e+00
957		-27.625807	-32.433127	0.008170	1.068566e+00
957		-27.625807	-32.669794	0.006448	1.064630e+00
957		-27.625807	-33.133813	0.004054	1.493224e+00
957		-27.625807	-32.561442	0.007186	1.070811e+00
957		-27.625807	-32.251444	0.009797	1.165695e+00
957		-27.625807	-32.910200	0.005070	1.063322e+00
957		-27.625807	-33.315390	0.003381	1.126284e+00
957		-27.625807	-33.037320	0.004465	1.065905e+00
957		-27.625807	-32.110178	0.011284	1.092900e+00
957		-27.625807	-31.733986	0.016438	1.099210e+00
957		-27.625807	-33.357640	0.003241	1.070359e+00
957		-27.625807	-31.720457	0.016662	1.068203e+00
957		-27.625807	-31.474794	0.021301	1.068848e+00
957		-27.625807	-32.382938	0.008590	1.059519e+00
957		-27.625807	-31.541362	0.019929	1.328290e+00
957		-27.625807	-33.317533	0.003374	1.104985e+00
957		-27.625807	-33.158110	0.003957	1.069583e+00
957		-27.625807	-33.601248	0.002540	1.067277e+00
957		-27.625807	-33.194392	0.003816	1.073839e+00
957		-27.625807	-32.376716	0.008644	1.065702e+00
957		-27.625807	-33.357119	0.003243	1.134421e+00
957		-27.625807	-33.611404	0.002515	1.062406e+00
957		-27.625807	-32.377641	0.008636	1.068111e+00
957		-27.625807	-33.224315	0.003703	1.065937e+00
957		-27.625807	-32.883242	0.005209	1.062391e+00
957		-27.625807	-32.883218	0.005209	1.067487e+00
957		-27.625807	-33.445646	0.002968	1.067042e+00
957		-27.625807	-32.678261	0.006394	1.072216e+00
957		-27.625807	-32.601737	0.006902	1.062206e+00
957		-27.625807	-32.097346	0.011430	1.089229e+00
957		-27.625807	-32.629028	0.006716	1.070308e+00
957		-27.625807	-33.395495	0.003121	1.068127e+00
957		-27.625807	-33.190634	0.003830	1.068478e+00
957		-27.625807	-31.642095	0.018020	1.068334e+00
957		-27.625807	-32.742328	0.005997	1.089657e+00
957		-27.625807	-32.836129	0.005460	1.069403e+00
957		-27.625807	-32.325421	0.009099	1.070587e+00
957		-27.625807	-33.500131	0.002811	1.066884e+00
957		-27.625807	-32.539081	0.007348	1.062234e+00
957		-27.625807	-32.164453	0.010688	1.087048e+00
957		-27.625807	-32.336080	0.009002	1.078244e+00
957		-27.625807	-33.111412	0.004146	1.089250e+00
957		-27.625807	-33.126556	0.004084	1.069282e+00
957		-27.625807	-32.440612	0.008109	1.087501e+00
957		-27.625807	-33.975511	0.001747	1.062690e+00
957		-27.625807	-32.612056	0.006831	1.068392e+00
957		-27.625807	-33.431264	0.003011	1.068533e+00
957		-27.625807	-32.260021	0.009714	1.139893e+00
957		-27.625807	-31.560377	0.019554	1.068258e+00
957		-27.625807	-33.346828	0.003276	1.087701e+00
957		-27.625807	-33.153553	0.003975	1.070948e+00
957		-27.625807	-33.317307	0.003375	1.059335e+00
957		-27.625807	-32.686462	0.006341	1.068409e+00
957		-27.625807	-32.371265	0.008691	1.069610e+00
957		-27.625807	-33.256183	0.003587	1.059760e+00
957		-27.625807	-32.928756	0.004977	1.060467e+00
957		-27.625807	-33.519830	0.002756	1.076399e+00
957		-27.625807	-33.000364	0.004633	1.078128e+00
957		-27.625807	-32.603038	0.006893	1.085618e+00
957		-27.625807	-31.967387	0.013016	1.078754e+00
957		-27.625807	-31.956866	0.013154	1.068902e+00
957		-27.625807	-32.570463	0.007121	1.071489e+00
957		-27.625807	-33.627994	0.002473	1.066126e+00
957		-27.625807	-33.342354	0.003291	1.068010e+00
957		-27.625807	-33.408215	0.003081	1.088984e+00
957		-27.625807	-33.509766	0.002784	1.069846e+00
957		-27.625807	-32.649744	0.006579	1.070035e+00
957		-27.625807	-32.811760	0.005595	1.066629e+00
957		-27.625807	-32.720067	0.006132	1.087898e+00
957		-27.625807	-33.355448	0.003248	1.061823e+00
957		-27.625807	-33.570329	0.002620	1.068685e+00
957		-27.625807	-31.927969	0.013539	1.065466e+00
957		-27.625807	-34.353877	0.001197	1.061690e+00
957		-27.625807	-33.185093	0.003852	1.068837e+00
957		-27.625807	-34.438577	0.001100	1.067875e+00
957		-27.625807	-33.805625	0.002071	1.072739e+00
957		-27.625807	-33.113479	0.004137	1.066166e+00
957		-27.625807	-33.544230	0.002689	1.058022e+00
957		-27.625807	-32.716113	0.006156	1.064078e+00
957		-27.625807	-32.416693	0.008305	1.087880e+00
957		-27.625807	-33.468961	0.002900	1.068519e+00
957		-27.625807	-33.066347	0.004337	1.065858e+00
957		-27.625807	-31.851083	0.014621	1.062420e+00
957		-27.625807	-33.930979	0.001827	1.068429e+00
957		-27.625807	-32.602404	0.006897	1.077713e+00
957		-27.625807	-31.803189	0.015339	1.091909e+00
957		-27.625807	-32.123949	0.011130	1.070689e+00
957		-27.625807	-31.151257	0.029439	1.064784e+00
957		-27.625807	-34.483186	0.001052	1.059784e+00
957		-27.625807	-32.565559	0.007156	1.069796e+00
957		-27.625807	-32.918782	0.005027	1.087377e+00
957		-27.625807	-33.762521	0.002162	1.068980e+00
957		-27.625807	-33.627746	0.002474	1.067628e+00
957		-27.625807	-33.025197	0.004519	1.070834e+00
957		-27.625807	-31.876939	0.014248	1.058208e+00
957		-27.625807	-32.656885	0.006532	1.067587e+00
957		-27.625807	-32.622812	0.006758	1.060473e+00
957		-27.625807	-33.169786	0.003911	1.069142e+00
957		-27.625807	-33.195649	0.003811	1.067096e+00
957		-27.625807	-32.854717	0.005359	1.062677e+00
957		-27.625807	-33.672277	0.002366	1.070112e+00
957		-27.625807	-33.504123	0.002799	1.065845e+00
957		-27.625807	-32.240061	0.009910	1.056588e+00
957		-27.625807	-32.496880	0.007665	1.088485e+00
957		-27.625807	-32.935196	0.004945	1.075643e+00
957		-27.625807	-33.165218	0.003929	1.067498e+00
957		-27.625807	-33.806792	0.002068	1.064576e+00
957		-27.625807	-32.386735	0.008558	1.067380e+00
957		-27.625807	-32.790773	0.005713	1.088328e+00
957		-27.625807	-32.526098	0.007444	1.071008e+00
957		-27.625807	-32.118247	0.011193	1.062082e+00
957		-27.625807	-32.427874	0.008213	1.068540e+00
957		-27.625807	-33.526477	0.002738	1.079107e+00
957		-27.625807	-32.567568	0.007142	1.069730e+00
957		-27.625807	-33.591821	0.002564	1.070319e+00
957		-27.625807	-32.352323	0.008857	1.088388e+00
957		-27.625807	-32.657557	0.006527	1.070882e+00
957		-27.625807	-33.079317	0.004281	1.073104e+00
957		-27.625807	-32.213213	0.010179	1.061639e+00
957		-27.625807	-32.920259	0.005019	1.061242e+00
957		-27.625807	-34.022498	0.001667	1.059932e+00
957		-27.625807	-33.502798	0.002803	1.062311e+00
957		-27.625807	-32.888947	0.005179	1.058520e+00
957		-27.625807	-32.535159	0.007377	1.070331e+00
957		-27.625807	-33.880100	0.001922	1.091249e+00
957		-27.625807	-33.547584	0.002680	1.071974e+00
957		-27.625807	-32.490310	0.007716	1.060181e+00
957		-27.625807	-31.614229	0.018529	1.060588e+00
957		-27.625807	-33.227210	0.003693	1.070429e+00
957		-27.625807	-32.660828	0.006506	1.058474e+00
957		-27.625807	-32.925490	0.004993	1.067593e+00
957		-27.625807	-32.074535	0.011693	1.065211e+00
957		-27.625807	-33.609487	0.002520	1.062881e+00
957		-27.625807	-33.591402	0.002566	1.067965e+00
957		-27.625807	-33.018668	0.004549	1.071553e+00
957		-27.625807	-33.142674	0.004018	1.079841e+00
957		-27.625807	-32.802224	0.005648	1.071735e+00
957		-27.625807	-33.465879	0.002909	1.098493e+00
957		-27.625807	-33.117103	0.004122	1.066185e+00
957		-27.625807	-32.792342	0.005704	1.060925e+00
957		-27.625807	-33.100432	0.004192	1.069682e+00
957		-27.625807	-33.413132	0.003066	1.067683e+00
957		-27.625807	-32.337235	0.008992	1.066715e+00
957		-27.625807	-33.519911	0.002756	1.060622e+00
957		-27.625807	-31.833866	0.014875	1.064927e+00
957		-27.625807	-33.219025	0.003723	1.064576e+00
957		-27.625807	-34.029954	0.001655	1.067623e+00
957		-27.625807	-33.566368	0.002631	1.059674e+00
957		-27.625807	-32.819711	0.005550	1.071068e+00
957		-27.625807	-33.083957	0.004261	1.058943e+00
957		-27.625807	-34.000777	0.001704	1.066622e+00
957		-27.625807	-32.571593	0.007113	1.069866e+00
957		-27.625807	-32.683058	0.006363	1.059824e+00
957		-27.625807	-33.361412	0.003229	1.065596e+00
957		-27.625807	-32.477978	0.007811	1.062708e+00
957		-27.625807	-33.173912	0.003895	1.067783e+00
957		-27.625807	-34.095861	0.001549	1.067833e+00
957		-27.625807	-32.549278	0.007274	1.071266e+00
957		-27.625807	-32.460038	0.007953	1.070952e+00
957		-27.625807	-32.060476	0.011859	1.132061e+00
957		-27.625807	-32.547225	0.007289	1.082412e+00
957		-27.625807	-31.575759	0.019256	1.068981e+00
957		-27.625807	-32.380197	0.008614	1.067400e+00
957		-27.625807	-34.871913	0.000713	1.071270e+00
957		-27.625807	-33.425418	0.003029	1.087835e+00
957		-27.625807	-32.031026	0.012213	1.067887e+00
957		-27.625807	-31.991432	0.012707	1.067118e+00
957		-27.625807	-32.752494	0.005936	1.061248e+00
957		-27.625807	-32.748680	0.005959	1.069478e+00
957		-27.625807	-33.337547	0.003307	1.098157e+00
957		-27.625807	-33.440696	0.002983	1.068147e+00
957		-27.625807	-34.199065	0.001397	1.063740e+00
957		-27.625807	-33.248443	0.003615	1.064771e+00
957		-27.625807	-33.192138	0.003824	1.066742e+00
957		-27.625807	-33.294363	0.003453	1.069882e+00
957		-27.625807	-33.577675	0.002601	1.070717e+00
957		-27.625807	-32.713647	0.006171	1.058169e+00
958		-33.154915	-33.154915	0.003970	1.063127e+00
959		-28.149738	-28.149738	1.000000	1.088267e+00
959		-28.149738	-29.064226	0.400722	1.067680e+00
960		-28.645486	-28.645486	0.609115	1.066048e+00
961		-27.950886	-27.950886	1.000000	1.064016e+00
962		-27.734463	-27.734463	1.000000	1.087733e+00
963		-28.538477	-28.538477	0.447529	1.096240e+00
964		-27.407026	-27.407026	1.000000	1.069307e+00
965		-27.780765	-27.780765	0.688156	1.067977e+00
966		-27.909686	-27.909686	0.879044	1.072834e+00
967		-27.762716	-27.762716	1.000000	1.148703e+00
967		-27.762716	-28.701333	0.391169	1.068468e+00
968		-28.149916	-28.149916	0.678955	1.070906e+00
969		-28.722903	-28.722903	0.563839	1.056712e+00
970		-28.741485	-28.741485	0.981590	1.066932e+00
971		-29.760299	-29.760299	0.361023	1.059721e+00
972		-29.254199	-29.254199	1.000000	1.069174e+00
973		-28.958466	-28.958466	1.000000	1.065239e+00
974		-28.130226	-28.130226	1.000000	1.078381e+00
975		-28.101660	-28.101660	1.000000	1.077383e+00
976		-27.984299	-27.984299	1.000000	1.069163e+00
976		-27.984299	-28.527628	0.580811	1.059073e+00
977		-29.212025	-29.212025	0.292958	1.062283e+00
978		-29.801448	-29.801448	0.554647	1.053890e+00
979		-31.030674	-31.030674	0.292519	1.066638e+00
980		-30.336675	-30.336675	1.000000	1.069390e+00
981		-30.432134	-30.432134	0.908956	1.090065e+00
982		-31.650423	-31.650423	0.295736	1.076043e+00
982		-31.650423	-32.117690	0.626712	1.068954e+00
982		-31.650423	-32.751230	0.332603	1.088578e+00
983		-30.943383	-30.943383	1.000000	1.060785e+00
984		-31.241490	-31.241490	0.742222	1.066710e+00
985		-30.919762	-30.919762	1.000000	1.077331e+00
986		-30.187723	-30.187723	1.000000	1.087259e+00
987		-30.856297	-30.856297	0.512439	1.061875e+00
988		-29.900326	-29.900326	1.000000	1.061446e+00
989		-30.662260	-30.662260	0.466763	1.066065e+00
989		-30.662260	-31.164446	0.605206	1.073549e+00
990		-31.340852	-31.340852	0.507330	1.056558e+00
991		-30.037284	-30.037284	1.000000	1.069222e+00
992		-29.842044	-29.842044	1.000000	1.086622e+00
993		-30.013726	-30.013726	0.842247	1.067497e+00
993		-30.013726	-34.949278	0.007186	1.073896e+00
994		-29.148642	-29.148642	1.000000	1.077845e+00
994		-29.148642	-31.538656	0.091628	1.068282e+00
994		-29.148642	-29.947038	0.450050	1.059366e+00
994		-29.148642	-29.933927	0.455990	1.071317e+00
995		-29.526864	-29.526864	0.685078	1.065496e+00
996		-29.075504	-29.075504	1.000000	1.064628e+00
997		-29.332278	-29.332278	0.773542	1.059134e+00
998		-30.586412	-30.586412	0.285323	1.076781e+00
998		-30.586412	-33.383801	0.060969	1.086004e+00
998		-30.586412	-31.881739	0.273808	1.071608e+00
999		-30.159950	-30.159950	1.000000	1.059424e+00
1000		-29.538530	-29.538530	1.000000	1.072935e+00
1001		-29.428409	-29.428409	1.000000	1.085341e+00
1002		-29.605616	-29.605616	0.837606	1.069301e+00
1003		-30.203518	-30.203518	0.549964	1.056386e+00
1004		-29.362934	-29.362934	1.000000	1.067699e+00
1004		-29.362934	-29.740977	0.685201	1.065429e+00
1004		-29.362934	-31.116278	0.173194	1.060828e+00
1004		-29.362934	-29.912219	0.577363	1.199518e+00
1004		-29.362934	-30.163215	0.449203	1.086003e+00
1004		-29.362934	-30.879870	0.219383	1.078505e+00
1004		-29.362934	-30.903406	0.214280	1.087251e+00
1005		-28.728087	-28.728087	1.000000	1.063091e+00
1006		-28.615389	-28.615389	1.000000	1.117299e+00
1006		-28.615389	-29.065138	0.637788	1.077791e+00
1006		-28.615389	-29.477476	0.422280	1.067270e+00
1006		-28.615389	-28.941564	0.721679	1.068959e+00
1007		-28.725472	-28.725472	0.895759	1.058952e+00
1008		-27.692529	-27.692529	1.000000	1.064992e+00
1009		-28.447630	-28.447630	0.469963	1.067171e+00
1010		-27.900421	-27.900421	1.000000	1.062470e+00
1011		-27.943033	-27.943033	0.958284	1.058911e+00
1012		-27.187671	-27.187671	1.000000	1.064875e+00
1013		-27.625759	-27.625759	0.645269	1.063299e+00
1014		-27.769528	-27.769528	0.866088	1.067288e+00
1015		-29.163948	-29.163948	0.247977	1.066860e+00
1016		-30.002974	-30.002974	0.432131	1.053277e+00
1017		-29.887839	-29.887839	1.000000	1.066121e+00
1018		-29.437708	-29.437708	1.000000	1.067764e+00
1018		-29.437708	-30.211302	0.461352	1.070818e+00
1019		-29.533149	-29.533149	0.908972	1.085057e+00
1019		-29.533149	-30.626840	0.334978	1.071179e+00
1019		-29.533149	-30.349597	0.441999	1.066568e+00
1019		-29.533149	-30.161120	0.533673	1.067894e+00
1020		-28.825574	-28.825574	1.000000	1.058311e+00
1021		-28.116737	-28.116737	1.000000	1.069227e+00
1022		-29.026100	-29.026100	0.402781	1.066792e+00
1022		-29.026100	-30.120316	0.334802	1.069922e+00
1023		-30.075834	-30.075834	0.350031	1.087384e+00
1024		-28.901541	-28.901541	1.000000	1.058280e+00
1025		-29.167661	-29.167661	0.766347	1.072107e+00
1026		-31.835603	-31.835603	0.069395	1.108323e+00
1026		-31.835603	-33.505903	0.188191	1.075873e+00
1026		-31.835603	-33.424879	0.204073	1.067650e+00
1026		-31.835603	-33.055661	0.295213	1.067841e+00
1027		-32.728057	-32.728057	0.409649	1.061284e+00
1028		-31.981044	-31.981044	1.000000	1.068397e+00
1029		-30.673187	-30.673187	1.000000	1.065325e+00
1029		-30.673187	-31.594699	0.397917	1.060143e+00
1030		-30.093438	-30.093438	1.000000	1.069451e+00
1031		-29.651752	-29.651752	1.000000	1.065198e+00
1032		-29.720699	-29.720699	0.933376	1.061844e+00
1033		-29.096766	-29.096766	1.000000	1.066383e+00
1034		-30.122792	-30.122792	0.358428	1.066090e+00
1035		-28.310772	-28.310772	1.000000	1.061409e+00
1036		-28.326989	-28.326989	0.983914	1.067917e+00
1036		-28.326989	-30.102739	0.169356	1.066314e+00
1037		-28.995997	-28.995997	0.512216	1.069751e+00
1038		-28.435245	-28.435245	1.000000	1.065169e+00
1039		-28.830858	-28.830858	0.673267	1.058267e+00
1040		-29.533698	-29.533698	0.495177	1.061048e+00
1041		-28.269743	-28.269743	1.000000	1.064327e+00
1041		-28.269743	-30.787219	0.080663	1.066767e+00
1041		-28.269743	-28.515993	0.781727	1.060699e+00
1042		-29.849517	-29.849517	0.206022	1.070351e+00
1043		-31.163608	-31.163608	0.268719	1.067679e+00
1044		-30.799266	-30.799266	1.000000	1.061585e+00
1044		-30.799266	-32.176326	0.252319	1.059087e+00
1045		-31.121543	-31.121543	0.724498	1.069184e+00
1046		-30.609870	-30.609870	1.000000	1.061564e+00
1047		-30.407621	-30.407621	1.000000	1.065971e+00
1047		-30.407621	-32.546584	0.117777	1.058783e+00
1047		-30.407621	-30.616955	0.811124	1.071918e+00
1047		-30.407621	-31.985309	0.206452	1.055929e+00
1048		-31.996519	-31.996519	0.204151	1.056693e+00
1049		-30.779701	-30.779701	1.000000	1.064162e+00
1049		-30.779701	-32.332211	0.211716	1.068549e+00
1049		-30.779701	-31.250273	0.624645	1.066545e+00
1050		-30.501423	-30.501423	1.000000	1.062385e+00
1051		-30.313475	-30.313475	1.000000	1.094599e+00
1051		-30.313475	-31.297060	0.373968	1.069288e+00
1052		-30.793743	-30.793743	0.618617	1.065723e+00
1053		-31.529039	-31.529039	0.479364	1.061464e+00
1054		-30.880798	-30.880798	1.000000	1.069530e+00
1055		-30.879993	-30.879993	1.000000	1.063547e+00
1056		-31.744968	-31.744968	0.421062	1.061925e+00
1056		-31.744968	-33.078178	0.263630	1.066041e+00
1057		-31.675562	-31.675562	1.000000	1.069093e+00
1057		-31.675562	-32.692708	0.361626	1.057962e+00
1057		-31.675562	-32.891036	0.296570	1.068655e+00
1058		-31.538917	-31.538917	1.000000	1.067747e+00
1059		-32.042758	-32.042758	0.604206	1.060669e+00
1059		-32.042758	-32.522243	0.619102	1.066727e+00
1059		-32.042758	-33.338198	0.273777	1.067298e+00
1060		-31.995702	-31.995702	1.000000	1.060509e+00
1061		-31.983130	-31.983130	1.000000	1.075329e+00
1061		-31.983130	-33.253868	0.280624	1.060592e+00
1062		-33.196201	-33.196201	0.297283	1.069181e+00
1062		-33.196201	-33.760268	0.568891	1.070536e+00
1062		-33.196201	-34.585462	0.249259	1.066764e+00
1063		-32.179006	-32.179006	1.000000	1.088891e+00
1064		-32.044823	-32.044823	1.000000	1.058282e+00
1065		-31.033671	-31.033671	1.000000	1.068125e+00
1066		-31.410566	-31.410566	0.685988	1.067355e+00
1066		-31.410566	-37.205832	0.003042	1.068176e+00
1067		-31.359792	-31.359792	1.000000	1.059787e+00
1068		-30.396300	-30.396300	1.000000	1.067872e+00
1069		-30.600591	-30.600591	0.815225	1.077283e+00
1070		-30.779017	-30.779017	0.836586	1.089377e+00
1070		-30.779017	-32.354445	0.206919	1.056770e+00
1071		-30.977634	-30.977634	0.819864	1.066733e+00
1072		-28.960857	-28.960857	1.000000	1.062452e+00
1073		-28.397390	-28.397390	1.000000	1.065804e+00
1074		-28.653912	-28.653912	0.773738	1.066721e+00
1075		-27.537756	-27.537756	1.000000	1.060914e+00
1076		-27.536120	-27.536120	1.000000	1.067331e+00
1076		-27.536120	-28.570829	0.355330	1.067864e+00
1077		-28.203398	-28.203398	0.513103	1.060012e+00
1078		-27.790309	-27.790309	1.000000	1.076259e+00
1079		-29.567481	-29.567481	0.169116	1.069141e+00
1080		-28.474799	-28.474799	1.000000	1.085678e+00
1081		-28.492257	-28.492257	0.982694	1.059612e+00
1082		-28.951129	-28.951129	0.631996	1.069559e+00
1082		-28.951129	-30.512111	0.209930	1.066156e+00
1082		-28.951129	-30.299155	0.259753	1.061060e+00
1082		-28.951129	-29.490253	0.583259	1.068830e+00
1083		-29.628575	-29.628575	0.507913	1.066301e+00
1084		-29.510194	-29.510194	1.000000	1.066578e+00
1084		-29.510194	-30.118785	0.544117	1.083650e+00
1084		-29.510194	-30.252849	0.475849	1.066207e+00
1084		-29.510194	-31.224571	0.180076	1.067496e+00
1084		-29.510194	-30.811457	0.272188	1.059897e+00
1084		-29.510194	-30.283541	0.461466	1.069147e+00
1085		-29.137260	-29.137260	1.000000	1.068262e+00
1086		-27.700535	-27.700535	1.000000	1.067847e+00
1086		-27.700535	-28.745741	0.351619	1.059291e+00
1087		-27.777287	-27.777287	0.926119	1.061162e+00
1088		-26.519827	-26.519827	1.000000	1.068347e+00
1089		-26.403772	-26.403772	1.000000	1.057061e+00
1090		-26.063598	-26.063598	1.000000	1.067194e+00
1091		-26.480564	-26.480564	0.659043	1.063176e+00
1092		-27.244532	-27.244532	0.465814	1.095867e+00
1093		-27.381732	-27.381732	0.871795	1.068403e+00
1093		-27.381732	-27.658002	0.758608	1.067068e+00
1093		-27.381732	-29.603337	0.108435	1.073675e+00
1094		-28.668240	-28.668240	0.276234	1.084584e+00
1095		-27.867829	-27.867829	1.000000	1.068750e+00
1096		-28.792901	-28.792901	0.396503	1.065217e+00
1097		-27.659782	-27.659782	1.000000	1.062433e+00
1098		-27.230672	-27.230672	1.000000	1.065794e+00
1098		-27.230672	-28.508423	0.278663	1.069099e+00
1098		-27.230672	-28.374875	0.318478	1.061324e+00
1099		-28.187713	-28.187713	0.384028	1.066575e+00
1099		-28.187713	-28.237396	0.951530	1.097948e+00
1100		-28.305727	-28.305727	0.888683	1.077780e+00
1101		-27.891632	-27.891632	1.000000	1.087754e+00
1101		-27.891632	-28.489448	0.550011	1.073586e+00
1101		-27.891632	-28.630391	0.477706	1.084985e+00
1102		-26.667511	-26.667511	1.000000	1.066064e+00
1103		-27.324003	-27.324003	0.518668	1.067380e+00
1104		-27.257069	-27.257069	1.000000	1.068281e+00
1105		-27.769226	-27.769226	0.599202	1.088580e+00
1105		-27.769226	-28.445456	0.508530	1.067458e+00
