accepted	Lprev	Lstar	alpha	time
29		-21.556221	-48.345565	0.000000	1.063094e+00
29		-21.556221	-50.360398	0.000000	1.071787e+00
29		-21.556221	-34.988511	0.000001	1.087376e+00
29		-21.556221	-35.084935	0.000001	1.072835e+00
29		-21.556221	-49.687033	0.000000	1.091460e+00
29		-21.556221	-36.541607	0.000000	1.089136e+00
29		-21.556221	-37.208812	0.000000	1.070015e+00
29		-21.556221	-50.607319	0.000000	1.080728e+00
29		-21.556221	-39.088329	0.000000	1.066649e+00
29		-21.556221	-30.378929	0.000147	1.073203e+00
29		-21.556221	-40.031786	0.000000	1.082743e+00
29		-21.556221	-42.704256	0.000000	1.062944e+00
29		-21.556221	-57.211395	0.000000	1.071853e+00
29		-21.556221	-70.230097	0.000000	1.088664e+00
29		-21.556221	-49.504064	0.000000	1.089764e+00
29		-21.556221	-40.094519	0.000000	1.072650e+00
29		-21.556221	-47.117717	0.000000	1.082464e+00
29		-21.556221	-66.461812	0.000000	1.261496e+00
29		-21.556221	-46.486476	0.000000	1.067343e+00
29		-21.556221	-61.424023	0.000000	1.070739e+00
29		-21.556221	-40.560814	0.000000	1.089445e+00
29		-21.556221	-56.863086	0.000000	1.071270e+00
29		-21.556221	-43.945918	0.000000	1.081497e+00
29		-21.556221	-60.632616	0.000000	1.077983e+00
29		-21.556221	-44.450991	0.000000	1.087269e+00
29		-21.556221	-43.520102	0.000000	1.063582e+00
29		-21.556221	-62.027654	0.000000	1.069042e+00
29		-21.556221	-46.776306	0.000000	1.092363e+00
29		-21.556221	-51.009447	0.000000	1.070991e+00
29		-21.556221	-48.533894	0.000000	1.087268e+00
29		-21.556221	-42.608344	0.000000	1.078226e+00
29		-21.556221	-38.157536	0.000000	1.082740e+00
29		-21.556221	-28.893352	0.000651	1.070020e+00
29		-21.556221	-43.998848	0.000000	1.091341e+00
29		-21.556221	-28.010096	0.001574	1.071950e+00
29		-21.556221	-34.449591	0.000003	1.087883e+00
29		-21.556221	-37.711381	0.000000	1.109171e+00
29		-21.556221	-39.892534	0.000000	1.087482e+00
29		-21.556221	-30.926154	0.000085	1.097101e+00
29		-21.556221	-56.507192	0.000000	1.062232e+00
29		-21.556221	-43.019741	0.000000	1.089834e+00
29		-21.556221	-40.661427	0.000000	1.069160e+00
29		-21.556221	-36.205969	0.000000	1.081181e+00
29		-21.556221	-38.441566	0.000000	1.071730e+00
29		-21.556221	-43.128478	0.000000	1.090182e+00
29		-21.556221	-37.450556	0.000000	1.060294e+00
29		-21.556221	-46.387183	0.000000	1.092552e+00
29		-21.556221	-41.348142	0.000000	1.071365e+00
29		-21.556221	-45.385694	0.000000	1.083201e+00
29		-21.556221	-33.317715	0.000008	1.066422e+00
29		-21.556221	-42.168002	0.000000	1.087586e+00
29		-21.556221	-39.407640	0.000000	1.059694e+00
29		-21.556221	-31.459099	0.000050	1.070330e+00
29		-21.556221	-22.364546	0.445603	1.066692e+00
29		-21.556221	-49.038227	0.000000	1.064296e+00
29		-21.556221	-48.917102	0.000000	1.050243e+00
29		-21.556221	-56.052344	0.000000	1.071581e+00
29		-21.556221	-37.962111	0.000000	1.090987e+00
29		-21.556221	-33.918412	0.000004	1.071603e+00
29		-21.556221	-60.366456	0.000000	1.091512e+00
29		-21.556221	-41.198016	0.000000	1.459197e+00
29		-21.556221	-45.753103	0.000000	1.077754e+00
29		-21.556221	-35.482299	0.000001	1.087210e+00
29		-21.556221	-44.382642	0.000000	1.069759e+00
29		-21.556221	-52.980366	0.000000	1.093194e+00
29		-21.556221	-53.518413	0.000000	1.090137e+00
29		-21.556221	-47.626844	0.000000	1.091201e+00
29		-21.556221	-32.909575	0.000012	1.100390e+00
29		-21.556221	-53.012575	0.000000	1.098004e+00
29		-21.556221	-39.909981	0.000000	1.089921e+00
29		-21.556221	-56.100439	0.000000	1.100377e+00
29		-21.556221	-44.621063	0.000000	1.088955e+00
29		-21.556221	-36.002316	0.000001	1.091562e+00
29		-21.556221	-44.881104	0.000000	1.091361e+00
29		-21.556221	-34.215922	0.000003	1.063577e+00
29		-21.556221	-39.171203	0.000000	1.070155e+00
29		-21.556221	-47.073414	0.000000	1.089689e+00
29		-21.556221	-49.154002	0.000000	1.099285e+00
29		-21.556221	-50.641603	0.000000	1.069615e+00
29		-21.556221	-40.831021	0.000000	1.089626e+00
29		-21.556221	-42.934439	0.000000	1.091341e+00
29		-21.556221	-45.723500	0.000000	1.071644e+00
29		-21.556221	-57.902969	0.000000	1.081174e+00
29		-21.556221	-31.377201	0.000054	1.072662e+00
29		-21.556221	-47.397160	0.000000	1.087564e+00
29		-21.556221	-43.339167	0.000000	1.065622e+00
29		-21.556221	-66.867056	0.000000	1.059955e+00
29		-21.556221	-40.919259	0.000000	1.069615e+00
29		-21.556221	-60.106927	0.000000	1.070161e+00
29		-21.556221	-48.085995	0.000000	1.082312e+00
29		-21.556221	-39.757340	0.000000	1.100650e+00
29		-21.556221	-42.955005	0.000000	1.089070e+00
29		-21.556221	-40.636284	0.000000	1.091452e+00
29		-21.556221	-49.064710	0.000000	1.074102e+00
29		-21.556221	-58.452486	0.000000	1.081532e+00
29		-21.556221	-40.709821	0.000000	1.072347e+00
29		-21.556221	-35.409207	0.000001	1.087541e+00
29		-21.556221	-75.493335	0.000000	1.069564e+00
29		-21.556221	-47.933420	0.000000	1.089106e+00
29		-21.556221	-39.935975	0.000000	1.070432e+00
29		-21.556221	-39.518285	0.000000	1.089341e+00
29		-21.556221	-36.806556	0.000000	1.067384e+00
29		-21.556221	-43.646614	0.000000	1.060681e+00
29		-21.556221	-36.883554	0.000000	1.063543e+00
29		-21.556221	-31.218027	0.000064	1.061170e+00
29		-21.556221	-63.500147	0.000000	1.060427e+00
29		-21.556221	-31.102358	0.000071	1.091000e+00
29		-21.556221	-40.083510	0.000000	1.091162e+00
29		-21.556221	-42.214175	0.000000	1.071273e+00
29		-21.556221	-56.738737	0.000000	1.082851e+00
29		-21.556221	-45.933366	0.000000	1.071639e+00
29		-21.556221	-47.538143	0.000000	1.087160e+00
29		-21.556221	-40.260276	0.000000	1.063568e+00
29		-21.556221	-41.039406	0.000000	1.091699e+00
29		-21.556221	-41.647658	0.000000	1.083410e+00
29		-21.556221	-40.285723	0.000000	1.072986e+00
29		-21.556221	-42.287675	0.000000	1.068399e+00
29		-21.556221	-50.957916	0.000000	1.090269e+00
29		-21.556221	-41.506822	0.000000	1.070203e+00
29		-21.556221	-48.003845	0.000000	1.088836e+00
29		-21.556221	-35.429859	0.000001	1.069434e+00
29		-21.556221	-68.289107	0.000000	1.163990e+00
29		-21.556221	-35.051348	0.000001	1.088805e+00
29		-21.556221	-46.374527	0.000000	1.068439e+00
29		-21.556221	-39.425786	0.000000	1.089156e+00
29		-21.556221	-37.542822	0.000000	1.100472e+00
29		-21.556221	-35.684195	0.000001	1.088849e+00
29		-21.556221	-31.435220	0.000051	1.072636e+00
29		-21.556221	-52.220119	0.000000	1.081033e+00
29		-21.556221	-42.173394	0.000000	1.067691e+00
29		-21.556221	-39.707128	0.000000	1.069480e+00
29		-21.556221	-33.782450	0.000005	1.097945e+00
29		-21.556221	-40.066504	0.000000	1.088916e+00
29		-21.556221	-36.047889	0.000001	1.091203e+00
29		-21.556221	-47.985201	0.000000	1.090717e+00
29		-21.556221	-60.633590	0.000000	1.091629e+00
29		-21.556221	-35.710208	0.000001	1.087733e+00
29		-21.556221	-26.955079	0.004522	1.068360e+00
29		-21.556221	-34.997294	0.000001	1.067163e+00
29		-21.556221	-42.240454	0.000000	1.069841e+00
29		-21.556221	-36.166887	0.000000	1.088519e+00
29		-21.556221	-47.734129	0.000000	1.061313e+00
29		-21.556221	-35.828890	0.000001	1.078109e+00
29		-21.556221	-34.501183	0.000002	1.087044e+00
29		-21.556221	-47.681792	0.000000	1.070203e+00
29		-21.556221	-30.517335	0.000128	1.088946e+00
29		-21.556221	-30.085091	0.000198	1.091231e+00
29		-21.556221	-32.414055	0.000019	1.072628e+00
29		-21.556221	-48.763505	0.000000	1.087697e+00
29		-21.556221	-41.442248	0.000000	1.067502e+00
29		-21.556221	-65.844459	0.000000	1.056735e+00
29		-21.556221	-46.128225	0.000000	1.069119e+00
29		-21.556221	-35.795211	0.000001	1.077841e+00
29		-21.556221	-35.260508	0.000001	1.087747e+00
29		-21.556221	-49.044436	0.000000	1.070367e+00
29		-21.556221	-45.022852	0.000000	1.089146e+00
29		-21.556221	-46.652161	0.000000	1.091198e+00
29		-21.556221	-41.291940	0.000000	1.091529e+00
29		-21.556221	-49.426802	0.000000	1.091065e+00
29		-21.556221	-31.490039	0.000049	1.091644e+00
29		-21.556221	-44.622262	0.000000	1.100880e+00
29		-21.556221	-60.250882	0.000000	1.088569e+00
29		-21.556221	-41.112438	0.000000	1.074893e+00
29		-21.556221	-44.391854	0.000000	1.081864e+00
29		-21.556221	-59.371515	0.000000	1.094400e+00
29		-21.556221	-33.127211	0.000009	1.091992e+00
29		-21.556221	-44.718012	0.000000	1.067465e+00
29		-21.556221	-43.166160	0.000000	1.072109e+00
29		-21.556221	-37.772804	0.000000	1.082487e+00
29		-21.556221	-118.346675	0.000000	1.064019e+00
29		-21.556221	-42.320516	0.000000	1.091527e+00
29		-21.556221	-48.603513	0.000000	1.071586e+00
29		-21.556221	-44.932563	0.000000	1.089992e+00
29		-21.556221	-46.796605	0.000000	1.072344e+00
29		-21.556221	-29.936608	0.000229	1.082449e+00
29		-21.556221	-55.057272	0.000000	1.071373e+00
29		-21.556221	-41.962853	0.000000	1.089933e+00
29		-21.556221	-42.573154	0.000000	1.090729e+00
29		-21.556221	-46.953421	0.000000	1.067405e+00
29		-21.556221	-43.166751	0.000000	1.070442e+00
29		-21.556221	-53.186533	0.000000	1.097828e+00
29		-21.556221	-57.873785	0.000000	1.098378e+00
29		-21.556221	-44.284284	0.000000	1.089722e+00
29		-21.556221	-42.226683	0.000000	1.091826e+00
29		-21.556221	-42.058532	0.000000	1.100754e+00
29		-21.556221	-44.158872	0.000000	1.092175e+00
29		-21.556221	-52.928812	0.000000	1.098463e+00
29		-21.556221	-47.594362	0.000000	1.098311e+00
29		-21.556221	-44.933512	0.000000	1.092619e+00
29		-21.556221	-38.847956	0.000000	1.089339e+00
29		-21.556221	-37.026210	0.000000	1.083417e+00
29		-21.556221	-44.567257	0.000000	1.074548e+00
29		-21.556221	-57.125005	0.000000	1.071594e+00
29		-21.556221	-54.172610	0.000000	1.087253e+00
29		-21.556221	-50.992285	0.000000	1.063479e+00
29		-21.556221	-41.109418	0.000000	1.100040e+00
29		-21.556221	-60.960320	0.000000	1.087320e+00
29		-21.556221	-46.811170	0.000000	1.071397e+00
29		-21.556221	-35.519165	0.000001	1.067032e+00
29		-21.556221	-52.334648	0.000000	1.072910e+00
29		-21.556221	-48.802276	0.000000	1.091168e+00
29		-21.556221	-62.813008	0.000000	1.088641e+00
29		-21.556221	-41.035079	0.000000	1.091437e+00
29		-21.556221	-43.379552	0.000000	1.092058e+00
29		-21.556221	-41.945950	0.000000	1.130149e+00
29		-21.556221	-33.863391	0.000005	1.060205e+00
29		-21.556221	-28.853905	0.000677	1.091097e+00
29		-21.556221	-33.495918	0.000007	1.071630e+00
29		-21.556221	-38.120483	0.000000	1.081698e+00
29		-21.556221	-54.052931	0.000000	1.067105e+00
29		-21.556221	-42.962473	0.000000	1.060662e+00
29		-21.556221	-49.381360	0.000000	1.091906e+00
29		-21.556221	-54.816818	0.000000	1.091551e+00
29		-21.556221	-36.738073	0.000000	1.091355e+00
29		-21.556221	-44.011664	0.000000	1.091267e+00
29		-21.556221	-31.485666	0.000049	1.092174e+00
29		-21.556221	-54.315946	0.000000	1.089727e+00
29		-21.556221	-28.881206	0.000659	1.070024e+00
29		-21.556221	-58.284883	0.000000	1.067443e+00
29		-21.556221	-51.662653	0.000000	1.060299e+00
29		-21.556221	-47.879535	0.000000	1.069128e+00
29		-21.556221	-34.801169	0.000002	1.090674e+00
29		-21.556221	-42.448107	0.000000	1.072694e+00
29		-21.556221	-39.275205	0.000000	1.087784e+00
29		-21.556221	-39.935722	0.000000	1.070483e+00
29		-21.556221	-42.137643	0.000000	1.089061e+00
29		-21.556221	-42.848219	0.000000	1.091495e+00
29		-21.556221	-39.598948	0.000000	1.091012e+00
29		-21.556221	-33.731130	0.000005	1.091348e+00
29		-21.556221	-31.759298	0.000037	1.090948e+00
29		-21.556221	-33.948505	0.000004	1.068780e+00
29		-21.556221	-63.221790	0.000000	1.084398e+00
29		-21.556221	-51.784710	0.000000	1.078508e+00
29		-21.556221	-43.830577	0.000000	1.069845e+00
29		-21.556221	-32.878131	0.000012	1.089288e+00
29		-21.556221	-31.633428	0.000042	1.063463e+00
29		-21.556221	-49.940173	0.000000	1.061160e+00
29		-21.556221	-53.672481	0.000000	1.072080e+00
29		-21.556221	-55.944230	0.000000	1.079767e+00
29		-21.556221	-34.218432	0.000003	1.069583e+00
29		-21.556221	-30.299057	0.000160	1.060729e+00
29		-21.556221	-51.182978	0.000000	1.078410e+00
29		-21.556221	-56.843926	0.000000	1.080834e+00
29		-21.556221	-43.008052	0.000000	1.089909e+00
29		-21.556221	-34.659243	0.000002	1.091471e+00
29		-21.556221	-62.057336	0.000000	1.080433e+00
29		-21.556221	-39.048340	0.000000	1.081391e+00
29		-21.556221	-52.525115	0.000000	1.092084e+00
29		-21.556221	-53.374645	0.000000	1.089642e+00
29		-21.556221	-50.084355	0.000000	1.070843e+00
29		-21.556221	-37.779106	0.000000	1.074937e+00
29		-21.556221	-44.050436	0.000000	1.070018e+00
29		-21.556221	-28.764619	0.000740	1.089097e+00
29		-21.556221	-38.135883	0.000000	1.090816e+00
29		-21.556221	-55.152023	0.000000	1.090474e+00
29		-21.556221	-36.013355	0.000001	1.091476e+00
29		-21.556221	-51.285962	0.000000	1.100663e+00
29		-21.556221	-34.671511	0.000002	1.089427e+00
29		-21.556221	-36.532894	0.000000	1.071514e+00
29		-21.556221	-33.009233	0.000011	1.081369e+00
29		-21.556221	-44.872948	0.000000	1.067531e+00
29		-21.556221	-33.522145	0.000006	1.069767e+00
29		-21.556221	-40.294997	0.000000	1.097909e+00
29		-21.556221	-60.399193	0.000000	1.092752e+00
29		-21.556221	-50.473221	0.000000	1.089438e+00
29		-21.556221	-29.828738	0.000255	1.094284e+00
29		-21.556221	-40.539762	0.000000	1.100634e+00
29		-21.556221	-26.056802	0.011103	1.092616e+00
29		-21.556221	-43.350246	0.000000	1.089329e+00
29		-21.556221	-50.573192	0.000000	1.061373e+00
29		-21.556221	-44.549833	0.000000	1.070198e+00
29		-21.556221	-60.674066	0.000000	1.092883e+00
29		-21.556221	-42.399816	0.000000	1.089861e+00
29		-21.556221	-58.027844	0.000000	1.070461e+00
29		-21.556221	-66.161854	0.000000	1.097937e+00
29		-21.556221	-50.009800	0.000000	1.086675e+00
29		-21.556221	-34.926412	0.000002	1.077150e+00
29		-21.556221	-33.835397	0.000005	1.080727e+00
29		-21.556221	-50.203623	0.000000	1.093483e+00
29		-21.556221	-32.864692	0.000012	1.077271e+00
29		-21.556221	-41.072073	0.000000	1.087631e+00
29		-21.556221	-51.448481	0.000000	1.070646e+00
29		-21.556221	-38.400173	0.000000	1.088456e+00
29		-21.556221	-52.186604	0.000000	1.071552e+00
29		-21.556221	-52.111892	0.000000	1.081419e+00
29		-21.556221	-31.508581	0.000048	1.099490e+00
29		-21.556221	-39.725720	0.000000	1.069638e+00
29		-21.556221	-41.421362	0.000000	1.149380e+00
29		-21.556221	-43.260089	0.000000	1.066596e+00
29		-21.556221	-30.692655	0.000108	1.090747e+00
29		-21.556221	-54.682872	0.000000	1.072370e+00
29		-21.556221	-44.249720	0.000000	1.087823e+00
29		-21.556221	-38.416886	0.000000	1.060411e+00
29		-21.556221	-46.868883	0.000000	1.091025e+00
29		-21.556221	-44.327709	0.000000	1.091516e+00
29		-21.556221	-41.791363	0.000000	1.069282e+00
29		-21.556221	-27.294770	0.003219	1.069527e+00
29		-21.556221	-43.282838	0.000000	1.087536e+00
29		-21.556221	-53.957067	0.000000	1.070201e+00
29		-21.556221	-36.728255	0.000000	1.089291e+00
29		-21.556221	-35.508243	0.000001	1.091328e+00
29		-21.556221	-54.406043	0.000000	1.070786e+00
29		-21.556221	-38.984623	0.000000	1.093580e+00
29		-21.556221	-47.716737	0.000000	1.061847e+00
29		-21.556221	-47.168680	0.000000	1.071748e+00
29		-21.556221	-36.520455	0.000000	1.082671e+00
29		-21.556221	-51.399832	0.000000	1.091262e+00
29		-21.556221	-51.104141	0.000000	1.091556e+00
29		-21.556221	-42.839599	0.000000	1.091217e+00
29		-21.556221	-30.719907	0.000105	1.091367e+00
29		-21.556221	-35.358536	0.000001	1.091453e+00
29		-21.556221	-47.635840	0.000000	1.090843e+00
29		-21.556221	-52.766398	0.000000	1.089306e+00
29		-21.556221	-38.982706	0.000000	1.077120e+00
29		-21.556221	-49.789115	0.000000	1.171922e+00
29		-21.556221	-40.119606	0.000000	1.069546e+00
29		-21.556221	-40.872047	0.000000	1.061174e+00
29		-21.556221	-36.047330	0.000001	1.090460e+00
29		-21.556221	-40.306915	0.000000	1.091112e+00
29		-21.556221	-28.447226	0.001017	1.089367e+00
29		-21.556221	-66.976251	0.000000	1.070484e+00
29		-21.556221	-39.189146	0.000000	1.070197e+00
29		-21.556221	-58.531392	0.000000	1.090806e+00
29		-21.556221	-39.771628	0.000000	1.060186e+00
29		-21.556221	-38.087876	0.000000	1.094804e+00
29		-21.556221	-30.190193	0.000178	1.090352e+00
29		-21.556221	-38.929154	0.000000	1.094754e+00
29		-21.556221	-53.300550	0.000000	1.087963e+00
29		-21.556221	-31.734209	0.000038	1.072650e+00
29		-21.556221	-29.451841	0.000372	1.071933e+00
29		-21.556221	-48.683571	0.000000	1.087383e+00
29		-21.556221	-40.260357	0.000000	1.070380e+00
29		-21.556221	-41.676405	0.000000	1.098053e+00
29		-21.556221	-46.908689	0.000000	1.092617e+00
29		-21.556221	-55.004890	0.000000	1.089829e+00
29		-21.556221	-47.294277	0.000000	1.089422e+00
29		-21.556221	-35.539811	0.000001	1.071970e+00
29		-21.556221	-39.124137	0.000000	1.061276e+00
29		-21.556221	-33.059619	0.000010	1.060336e+00
29		-21.556221	-46.922334	0.000000	1.091458e+00
29		-21.556221	-28.748618	0.000752	1.091144e+00
29		-21.556221	-28.141100	0.001381	1.095461e+00
29		-21.556221	-41.658777	0.000000	1.089411e+00
29		-21.556221	-42.438820	0.000000	1.071626e+00
29		-21.556221	-42.107506	0.000000	1.083486e+00
29		-21.556221	-42.836890	0.000000	1.061420e+00
29		-21.556221	-35.817094	0.000001	1.072375e+00
29		-21.556221	-37.354473	0.000000	1.083574e+00
29		-21.556221	-47.447362	0.000000	1.091478e+00
29		-21.556221	-48.441903	0.000000	1.094039e+00
29		-21.556221	-57.882533	0.000000	1.068427e+00
29		-21.556221	-41.235546	0.000000	1.061080e+00
29		-21.556221	-57.232184	0.000000	1.060748e+00
29		-21.556221	-32.792108	0.000013	1.100033e+00
29		-21.556221	-35.759556	0.000001	1.088892e+00
29		-21.556221	-40.583719	0.000000	1.070339e+00
29		-21.556221	-37.807346	0.000000	1.089354e+00
29		-21.556221	-32.257333	0.000023	1.099042e+00
29		-21.556221	-42.684741	0.000000	1.071119e+00
29		-21.556221	-50.423821	0.000000	1.066816e+00
29		-21.556221	-53.603774	0.000000	1.059157e+00
29		-21.556221	-36.824323	0.000000	1.083037e+00
29		-21.556221	-37.156752	0.000000	1.079827e+00
29		-21.556221	-67.430633	0.000000	1.087311e+00
29		-21.556221	-44.969290	0.000000	1.070548e+00
29		-21.556221	-46.312190	0.000000	1.089010e+00
29		-21.556221	-47.216342	0.000000	1.094604e+00
29		-21.556221	-41.048109	0.000000	1.098336e+00
29		-21.556221	-41.230296	0.000000	1.089196e+00
29		-21.556221	-48.910252	0.000000	1.089344e+00
29		-21.556221	-40.499959	0.000000	1.070063e+00
29		-21.556221	-44.162799	0.000000	1.072753e+00
29		-21.556221	-37.116642	0.000000	1.088255e+00
29		-21.556221	-56.521181	0.000000	1.060036e+00
29		-21.556221	-56.237224	0.000000	1.090233e+00
29		-21.556221	-49.802902	0.000000	1.070041e+00
29		-21.556221	-35.630019	0.000001	1.068120e+00
29		-21.556221	-44.950801	0.000000	1.059882e+00
29		-21.556221	-55.973961	0.000000	1.069310e+00
29		-21.556221	-40.219449	0.000000	1.090304e+00
29		-21.556221	-53.798960	0.000000	1.072223e+00
29		-21.556221	-49.994183	0.000000	1.092900e+00
29		-21.556221	-35.898692	0.000001	1.081822e+00
29		-21.556221	-34.879007	0.000002	1.070868e+00
29		-21.556221	-30.541222	0.000125	1.092257e+00
29		-21.556221	-47.333984	0.000000	1.089100e+00
29		-21.556221	-36.554574	0.000000	1.061370e+00
29		-21.556221	-43.917190	0.000000	1.078091e+00
29		-21.556221	-41.797063	0.000000	1.088421e+00
29		-21.556221	-45.970551	0.000000	1.059476e+00
29		-21.556221	-63.112659	0.000000	1.066439e+00
29		-21.556221	-50.096108	0.000000	1.091320e+00
29		-21.556221	-37.996961	0.000000	1.072059e+00
29		-21.556221	-33.712501	0.000005	1.087020e+00
29		-21.556221	-33.603544	0.000006	1.078272e+00
29		-21.556221	-36.117074	0.000000	1.083571e+00
29		-21.556221	-39.147314	0.000000	1.091277e+00
29		-21.556221	-36.807918	0.000000	1.091367e+00
29		-21.556221	-58.730232	0.000000	1.091491e+00
29		-21.556221	-55.371066	0.000000	1.083359e+00
29		-21.556221	-71.782701	0.000000	1.073010e+00
29		-21.556221	-49.792974	0.000000	1.067313e+00
29		-21.556221	-48.628635	0.000000	1.070382e+00
29		-21.556221	-36.220045	0.000000	1.092634e+00
29		-21.556221	-39.530572	0.000000	1.092799e+00
29		-21.556221	-34.417636	0.000003	1.099253e+00
29		-21.556221	-45.145048	0.000000	1.088385e+00
29		-21.556221	-52.402856	0.000000	1.071617e+00
29		-21.556221	-45.138408	0.000000	1.081218e+00
29		-21.556221	-37.942192	0.000000	1.068909e+00
29		-21.556221	-54.191821	0.000000	1.071420e+00
29		-21.556221	-27.008897	0.004285	1.091756e+00
29		-21.556221	-41.553748	0.000000	1.089986e+00
29		-21.556221	-39.860328	0.000000	1.071605e+00
29		-21.556221	-38.928674	0.000000	1.083387e+00
29		-21.556221	-41.974479	0.000000	1.092862e+00
29		-21.556221	-48.490365	0.000000	1.078210e+00
29		-21.556221	-32.253674	0.000023	1.087001e+00
29		-21.556221	-32.513107	0.000017	1.061489e+00
29		-21.556221	-50.716615	0.000000	1.091401e+00
29		-21.556221	-40.898291	0.000000	1.061298e+00
29		-21.556221	-42.997192	0.000000	1.069110e+00
29		-21.556221	-63.176283	0.000000	1.089845e+00
29		-21.556221	-41.646105	0.000000	1.102130e+00
29		-21.556221	-28.465742	0.000998	1.090136e+00
29		-21.556221	-36.815952	0.000000	1.169406e+00
29		-21.556221	-31.929268	0.000031	1.089176e+00
29		-21.556221	-49.172758	0.000000	1.091135e+00
29		-21.556221	-34.291653	0.000003	1.089212e+00
29		-21.556221	-43.566336	0.000000	1.071507e+00
29		-21.556221	-46.799659	0.000000	1.098220e+00
29		-21.556221	-34.498220	0.000002	1.078018e+00
29		-21.556221	-46.750988	0.000000	1.087217e+00
29		-21.556221	-25.383532	0.021768	1.060102e+00
29		-21.556221	-52.915950	0.000000	1.068940e+00
29		-21.556221	-51.118788	0.000000	1.090412e+00
29		-21.556221	-47.542591	0.000000	1.078131e+00
29		-21.556221	-25.260291	0.024623	1.087345e+00
29		-21.556221	-45.951976	0.000000	1.070599e+00
29		-21.556221	-41.955137	0.000000	1.098639e+00
29		-21.556221	-54.481511	0.000000	1.089086e+00
29		-21.556221	-38.952500	0.000000	1.090826e+00
29		-21.556221	-56.195186	0.000000	1.061244e+00
29		-21.556221	-37.047732	0.000000	1.068529e+00
29		-21.556221	-38.993987	0.000000	1.071602e+00
29		-21.556221	-46.230559	0.000000	1.091724e+00
29		-21.556221	-45.928157	0.000000	1.097745e+00
29		-21.556221	-40.754935	0.000000	1.097951e+00
29		-21.556221	-40.874674	0.000000	1.089139e+00
29		-21.556221	-36.366949	0.000000	1.091841e+00
29		-21.556221	-45.659872	0.000000	1.091417e+00
29		-21.556221	-37.525980	0.000000	1.069037e+00
29		-21.556221	-28.133896	0.001391	1.090909e+00
29		-21.556221	-53.003252	0.000000	1.067479e+00
29		-21.556221	-52.149565	0.000000	1.061633e+00
29		-21.556221	-44.033979	0.000000	1.094839e+00
29		-21.556221	-43.000726	0.000000	1.093380e+00
29		-21.556221	-43.736186	0.000000	1.098263e+00
29		-21.556221	-46.771119	0.000000	1.087834e+00
29		-21.556221	-35.278240	0.000001	1.070081e+00
29		-21.556221	-37.077411	0.000000	1.070330e+00
29		-21.556221	-56.800556	0.000000	1.089871e+00
29		-21.556221	-61.925593	0.000000	1.060164e+00
29		-21.556221	-49.023884	0.000000	1.069481e+00
29		-21.556221	-36.838824	0.000000	1.090541e+00
29		-21.556221	-49.420525	0.000000	1.077891e+00
29		-21.556221	-43.252089	0.000000	1.087299e+00
29		-21.556221	-36.658935	0.000000	1.060786e+00
29		-21.556221	-50.624461	0.000000	1.061355e+00
29		-21.556221	-40.789474	0.000000	1.081230e+00
29		-21.556221	-42.486494	0.000000	1.080851e+00
29		-21.556221	-61.143135	0.000000	1.072581e+00
29		-21.556221	-59.530465	0.000000	1.092656e+00
29		-21.556221	-49.838193	0.000000	1.088209e+00
29		-21.556221	-26.207724	0.009547	1.100445e+00
29		-21.556221	-48.113250	0.000000	1.089110e+00
29		-21.556221	-43.381717	0.000000	1.091265e+00
29		-21.556221	-36.282486	0.000000	1.101331e+00
29		-21.556221	-46.250356	0.000000	1.089459e+00
29		-21.556221	-34.388532	0.000003	1.062995e+00
29		-21.556221	-37.192878	0.000000	1.063269e+00
29		-21.556221	-43.612531	0.000000	1.089888e+00
29		-21.556221	-53.967970	0.000000	1.060580e+00
29		-21.556221	-39.886648	0.000000	1.094735e+00
29		-21.556221	-51.037575	0.000000	1.092926e+00
29		-21.556221	-38.754161	0.000000	1.089595e+00
29		-21.556221	-45.925443	0.000000	1.091271e+00
29		-21.556221	-52.547683	0.000000	1.071831e+00
29		-21.556221	-42.117484	0.000000	1.083054e+00
29		-21.556221	-40.433979	0.000000	1.063596e+00
29		-21.556221	-32.774558	0.000013	1.089363e+00
29		-21.556221	-48.505410	0.000000	1.060067e+00
29		-21.556221	-45.205726	0.000000	1.083430e+00
29		-21.556221	-48.525148	0.000000	1.072825e+00
29		-21.556221	-79.109908	0.000000	1.067464e+00
29		-21.556221	-39.473354	0.000000	1.069588e+00
29		-21.556221	-41.791042	0.000000	1.089343e+00
29		-21.556221	-37.378012	0.000000	1.091183e+00
29		-21.556221	-72.300547	0.000000	1.091341e+00
29		-21.556221	-34.429495	0.000003	1.069444e+00
29		-21.556221	-53.485130	0.000000	1.061427e+00
29		-21.556221	-29.800160	0.000263	1.089515e+00
29		-21.556221	-53.381401	0.000000	1.070229e+00
29		-21.556221	-56.769382	0.000000	1.088865e+00
29		-21.556221	-32.880265	0.000012	1.091342e+00
29		-21.556221	-32.626591	0.000016	1.091275e+00
29		-21.556221	-33.784876	0.000005	1.089857e+00
29		-21.556221	-82.477389	0.000000	1.116289e+00
29		-21.556221	-50.397352	0.000000	1.079512e+00
29		-21.556221	-63.623062	0.000000	1.091218e+00
29		-21.556221	-35.702349	0.000001	1.090939e+00
29		-21.556221	-42.558903	0.000000	1.091330e+00
29		-21.556221	-41.916400	0.000000	1.071573e+00
29		-21.556221	-55.204240	0.000000	1.081194e+00
29		-21.556221	-46.576819	0.000000	1.067305e+00
29		-21.556221	-29.965540	0.000223	1.061418e+00
29		-21.556221	-52.287801	0.000000	1.071325e+00
